"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Sion_increasing_14"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.118689	1.041408875	-0.567753249257045	1.60916212425704
"Sion_decreasing_14"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.594402	0.555250823529412	-0.0291912368152068	0.584442060344619
"Sion_random_1_14"	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0.68949	0.646322176470588	-0.0255094615059004	0.671831637976489
"Sion_random_2_14"	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0.544525	0.540223625	-0.0324465358844933	0.572670160884493
"Sion_random_3_14"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0.910027	0.839321705882353	-0.062657038274491	0.901978744156844
"Sion_random_4_14"	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1.019665	0.9910735	-0.195618719890471	1.18669221989047
"Sion_random_5_14"	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.11104	0.999551470588235	-0.29662789015101	1.29617936073924
"Sion_random_6_14"	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0.990059	0.893573294117647	-0.271952341668884	1.16552563578653
"Sion_random_7_14"	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1.003374	0.9694043125	-0.206150345235167	1.17555465773517
"Sion_random_8_14"	0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1.101482	1.029187125	-0.506997667587704	1.5361847925877
"Sion_random_9_14"	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1.084524	1.040200625	-0.247657038393763	1.28785766339376
"Sion_random_10_14"	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	0.91348	0.8936564375	-0.0262283068153569	0.919884744315357
"Sion_random_11_14"	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1.049543	0.9875606875	-0.308099867511321	1.29566055501132
"Sion_random_12_14"	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0.844188	0.832203875	-0.0234184943346085	0.855622369334608
