"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Sion_increasing_15"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.112817	1.03180186666667	-0.564651476551353	1.59645334321802
"Sion_decreasing_15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.581274	0.539865	-0.0313980611081414	0.571263061108141
"Sion_random_1_15"	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0.677552	0.6317778125	-0.0147028410529485	0.646480653552948
"Sion_random_2_15"	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	0.537099	0.533824266666667	-0.0305529924440906	0.564377259110757
"Sion_random_3_15"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0.908105	0.83310675	-0.0913880137180003	0.924494763718
"Sion_random_4_15"	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0.995143	0.9637464	-0.242653284020748	1.20639968402075
"Sion_random_5_15"	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.053645	0.953679	-0.236640730696914	1.19031973069691
"Sion_random_6_15"	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0.846429	0.7843775	-0.00082901546821057	0.785206515468211
"Sion_random_7_15"	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0.995921	0.961755666666667	-0.212314145685846	1.17406981235251
"Sion_random_8_15"	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1.104127	1.02752173333333	-0.467361597477172	1.49488333081051
"Sion_random_9_15"	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1.081664	1.03676093333333	-0.24276159099282	1.27952252432615
"Sion_random_10_15"	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0.903816	0.884592466666667	-0.0433418214155291	0.927934288082196
"Sion_random_11_15"	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1.036441	0.972552666666667	-0.327853677655672	1.30040634432234
"Sion_random_12_15"	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0.836217	0.823037066666667	-0.0335296910454078	0.856566757712074
"Sion_random_13_15"	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1.035684	0.972722933333333	-0.284254484079257	1.25697741741259
"Sion_random_14_15"	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.099674	0.9621005	-0.478104608681951	1.44020510868195
"Sion_random_15_15"	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1.068782	0.9595606875	-0.232035611323596	1.1915962988236
"Sion_random_16_15"	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1.097604	0.9585480625	-0.398889222140001	1.35743728464
"Sion_random_17_15"	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0.754945	0.7503898	0.0635351408564675	0.686854659143533
"Sion_random_18_15"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0.932672	0.860238625	-0.0432308264262657	0.903469451426266
"Sion_random_19_15"	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1.083684	1.03995793333333	-0.290467315947274	1.33042524928061
"Sion_random_20_15"	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1.104462	0.9674605625	-0.507449607283882	1.47491016978388
"Sion_random_21_15"	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	0.804413	0.794625866666667	-0.0188134811616469	0.813439347828314
"Sion_random_22_15"	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.032891	0.972896066666667	-0.370314157384172	1.34321022405084
"Sion_random_23_15"	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	0.860855	0.847326333333333	0.0105561845313138	0.83677014880202
"Sion_random_24_15"	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0.853465	0.789347875	0.00880667188921302	0.780541203110787
"Sion_random_25_15"	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0.859738	0.7959433125	-0.0758334563467991	0.871776768846799
"Sion_random_26_15"	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1.071512	1.0222106	-0.158657938326092	1.18086853832609
"Sion_random_27_15"	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	0.972569	0.8950488125	-0.0875389351747816	0.982587747674782
"Sion_random_28_15"	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0.986442	0.879721625	-0.227378295300409	1.10709992030041
