"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Basel_increasing_17"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.530885	0.640250071428571	0.179335889638406	0.460914181790165
"Basel_decreasing_17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.137274	1.0318655	0.649472146135007	0.382393353864994
"Basel_random_1_17"	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1.841829	0.818861857142857	0.313232713881568	0.505629143261289
"Basel_random_2_17"	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	2.164447	0.865840142857143	0.350780549009777	0.515059593847366
"Basel_random_3_17"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1.48975	0.7012505	0.140756357391691	0.560494142608309
"Basel_random_4_17"	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1.638084	0.756143642857143	0.396725514772589	0.359418128084554
"Basel_random_5_17"	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.548715	0.594828857142857	0.285585833787382	0.309243023355476
"Basel_random_6_17"	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.577102	0.573666428571429	0.30947848353128	0.264187945040148
"Basel_random_7_17"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	2.017494	0.988356071428571	0.627832707013792	0.360523364414779
"Basel_random_8_17"	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1.500137	0.711027571428571	0.471719701603755	0.239307869824816
"Basel_random_9_17"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1.890308	0.952071714285714	0.482313593097753	0.469758121187961
"Basel_random_10_17"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	2.412691	1.41059521428571	0.81355028830234	0.597044925983374
"Basel_random_11_17"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	2.02748	0.855839285714286	0.542427745926391	0.313411539787895
"Basel_random_12_17"	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1.644223	0.636719857142857	-0.039946719265841	0.676666576408698
"Basel_random_13_17"	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1.296948	0.290447928571429	0.184852187994847	0.105595740576582
"Basel_random_14_17"	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.603859	0.649705285714286	0.343400815075365	0.30630447063892
"Basel_random_15_17"	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	2.048872	0.932625357142857	0.355352817377355	0.577272539765502
"Basel_random_16_17"	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	2.093694	0.972769642857143	0.566818126528193	0.40595151632895
"Basel_random_17_17"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1.576577	0.841280857142857	0.311453674727979	0.529827182414878
"Basel_random_18_17"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1.72966	0.914932714285714	0.514170608177206	0.400762106108508
"Basel_random_19_17"	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	2.411101	1.65720321428571	1.23242374782238	0.424779466463332
"Basel_random_20_17"	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1.992302	0.866378428571429	0.516686879751072	0.349691548820356
"Basel_random_21_17"	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1.334984	0.506747071428571	0.395640008446293	0.111107062982279
