"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Schwerin_increasing_17"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.562632	0.802654071428571	0.250336598252242	0.55231747317633
"Schwerin_decreasing_17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.770959	0.921855071428571	0.548882384412608	0.372972687015964
"Schwerin_random_1_17"	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1.791603	1.0409015	0.556539086716162	0.484362413283838
"Schwerin_random_2_17"	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1.776894	0.759189428571429	0.337319129851478	0.421870298719951
"Schwerin_random_3_17"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1.634941	0.957166642857143	-0.360190862035056	1.3173575048922
"Schwerin_random_4_17"	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1.443437	0.773725571428571	0.448419403469977	0.325306167958594
"Schwerin_random_5_17"	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.420315	0.673038714285714	0.374858149546798	0.298180564738917
"Schwerin_random_6_17"	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.468251	0.702275642857143	0.475384513298789	0.226891129558354
"Schwerin_random_7_17"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	1.710125	0.936471857142857	0.58389345733395	0.352578399808907
"Schwerin_random_8_17"	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1.30284	0.637536642857143	0.412909192030109	0.224627450827034
"Schwerin_random_9_17"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1.791741	1.00841778571429	0.3041529762393	0.704264809474985
"Schwerin_random_10_17"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	2.08784	1.22601407142857	0.424159536859074	0.801854534569498
"Schwerin_random_11_17"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1.665275	0.6432595	0.280300003483485	0.362959496516515
"Schwerin_random_12_17"	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1.567066	0.775733428571429	-0.438849250278601	1.21458267885003
"Schwerin_random_13_17"	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1.168228	0.324162	0.224859428925738	0.0993025710742619
"Schwerin_random_14_17"	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.521494	0.685113428571429	0.23633609871093	0.448777329860499
"Schwerin_random_15_17"	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1.935764	0.921029357142857	0.223828784956377	0.69720057218648
"Schwerin_random_16_17"	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1.835727	0.860525	0.34283393458619	0.51769106541381
"Schwerin_random_17_17"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1.456089	0.888645285714286	0.014197358795711	0.874447926918575
"Schwerin_random_18_17"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1.757335	1.07359471428571	0.505536863534484	0.56805785075123
"Schwerin_random_19_17"	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	2.143272	1.50992364285714	0.95586569689019	0.554057945966953
"Schwerin_random_20_17"	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1.661316	0.783228571428571	0.431252645099827	0.351975926328744
"Schwerin_random_21_17"	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1.211131	0.620109071428571	0.52510131617013	0.0950077552584417
"Schwerin_random_22_17"	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.133925	0.453549642857143	0.249728062090363	0.20382158076678
"Schwerin_random_23_17"	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1.162538	0.508208214285714	0.377875958056595	0.130332256229119
"Schwerin_random_24_17"	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1.393423	0.673710571428572	0.367823302270268	0.305887269158303
"Schwerin_random_25_17"	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1.816753	0.978160285714286	0.573737886764809	0.404422398949477
"Schwerin_random_26_17"	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1.669993	0.661125857142857	0.295645275704846	0.365480581438011
"Schwerin_random_27_17"	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	1.744748	0.708584357142857	0.427943112708939	0.280641244433918
"Schwerin_random_28_17"	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1.5292	0.664409928571429	0.345393941077572	0.319015987493856
"Schwerin_random_29_17"	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	2.519897	1.67137185714286	0.794455151884642	0.876916705258216
"Schwerin_random_30_17"	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1.482848	0.733114714285714	0.497001088699806	0.236113625585908
