"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Cottbus_increasing_16"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.907618	1.50471893333333	0.392841467318448	1.11187746601489
"Cottbus_decreasing_16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.656806	1.19235306666667	0.432458333561065	0.759894733105602
"Cottbus_random_1_16"	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1.873765	1.5437224	0.664972048184831	0.878750351815169
"Cottbus_random_2_16"	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1.639109	1.16407073333333	0.347994638695477	0.816076094637856
"Cottbus_random_3_16"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	2.025066	1.57843613333333	-0.263963113313236	1.84239924664657
"Cottbus_random_4_16"	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1.903116	1.57876446666667	0.737443669400276	0.84132079726639
"Cottbus_random_5_16"	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.900529	1.515781	0.850731104831381	0.665049895168618
"Cottbus_random_6_16"	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.525677	1.18619533333333	0.662282883056452	0.523912450276881
"Cottbus_random_7_16"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1.897768	1.5220596	0.685310758940636	0.836748841059365
"Cottbus_random_8_16"	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1.865372	1.34179586666667	0.50051137243055	0.841284494236116
"Cottbus_random_9_16"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	2.098944	1.5950822	0.198420588207841	1.39666161179216
"Cottbus_random_10_16"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	1.583143	1.1308442	-0.115373637199795	1.2462178371998
"Cottbus_random_11_16"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1.699015	1.13269826666667	0.297198854905132	0.835499411761535
