"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Sion_increasing_12"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1.103254	1.03249327777778	-0.611436566005697	1.64392984378348
"Sion_decreasing_12"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.593821	0.558282684210526	-0.0363004667138487	0.594583150924375
"Sion_random_1_12"	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0.701743	0.6998175	-0.000690935885605239	0.700508435885605
"Sion_random_2_12"	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0.581116	0.576757166666667	-0.0568380932376508	0.633595259904317
"Sion_random_3_12"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	0.913304	0.849630263157895	-0.0990103923906733	0.948640655548568
"Sion_random_4_12"	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1.082738	1.02335183333333	-0.478081965821052	1.50143379915439
"Sion_random_5_12"	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1.129422	1.02935810526316	-0.32074762816253	1.35010573342569
"Sion_random_6_12"	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1.118067	0.999532263157895	-0.414730121322155	1.41426238448005
"Sion_random_7_12"	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1.117302	1.05185944444444	-0.485373659824099	1.53723310426854
"Sion_random_8_12"	0	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1.117143	1.05082983333333	-0.482072178429363	1.5329020117627
"Sion_random_9_12"	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	1.12506	1.07941594444444	-0.311505462119123	1.39092140656357
"Sion_random_10_12"	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	0.909512	0.8898835	-0.0575875603595597	0.94747106035956
"Sion_random_11_12"	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1.045702	0.989620277777778	-0.353270542511496	1.34289082028927
"Sion_random_12_12"	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0.897918	0.881839611111111	-0.119541369550004	1.00138098066111
"Sion_random_13_12"	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1.037377	0.983956388888889	-0.389417131513176	1.37337352040206
"Sion_random_14_12"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1.106808	0.987360368421053	-0.447291897571261	1.43465226599231
"Sion_random_15_12"	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1.069781	1.03046083333333	-0.294672387954061	1.32513322128739
"Sion_random_16_12"	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1.110102	0.992234578947369	-0.491238964484789	1.48347354343216
"Sion_random_17_12"	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0.819655	0.810776777777778	0.00872624907218207	0.802050528705596
"Sion_random_18_12"	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	0	1.071777	0.975125947368421	-0.286649288084047	1.26177523545247
"Sion_random_19_12"	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1.088964	1.05130194444444	-0.390070491173097	1.44137243561754
"Sion_random_20_12"	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1.097091	1.03595788888889	-0.584267747836947	1.62022563672584
"Sion_random_21_12"	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0.820754	0.811209833333333	-0.0224199021881915	0.833629735521525
"Sion_random_22_12"	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1.139787	1.06272722222222	-0.629381023641361	1.69210824586358
"Sion_random_23_12"	0	1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0.993763	0.951497833333333	-0.192018714750453	1.14351654808379
"Sion_random_24_12"	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0.885606	0.826936105263158	-0.0366348425745655	0.863570947837723
"Sion_random_25_12"	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0.882795	0.828438789473684	-0.0612125746196713	0.889651364093356
"Sion_random_26_12"	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1.15086	1.07271716666667	-0.504466863630783	1.57718403029745
"Sion_random_27_12"	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0.969334	0.903058368421053	-0.127893508972799	1.03095187739385
"Sion_random_28_12"	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0.998808	0.905552894736842	-0.242765413873041	1.14831830860988
"Sion_random_29_12"	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0.767165	0.762661722222222	0.0705833535080524	0.69207836871417
"Sion_random_30_12"	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0.952235	0.929391166666667	-0.204164335559965	1.13355550222663
