"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Schwerin_increasing_13"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1.578553	0.779208166666667	0.0367784807826944	0.742429685883972
"Schwerin_decreasing_13"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.771967	0.959168444444444	0.531064568742067	0.428103875702377
"Schwerin_random_1_13"	1	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	2.189479	1.42363466666667	0.900729741170734	0.522904925495933
"Schwerin_random_2_13"	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1.802118	0.890920833333333	0.526065829453279	0.364855003880055
"Schwerin_random_3_13"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	2.570512	1.71306438888889	0.704164274882097	1.00890011400679
"Schwerin_random_4_13"	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1.488776	0.939006833333333	0.483532011584103	0.45547482174923
"Schwerin_random_5_13"	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.375244	0.554055833333333	0.228909689211753	0.32514614412158
"Schwerin_random_6_13"	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1.459608	0.710631555555556	0.403848073074406	0.306783482481149
"Schwerin_random_7_13"	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1.683716	0.974099055555556	0.618120553860596	0.35597850169496
"Schwerin_random_8_13"	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1.382793	0.724044277777778	0.383055645428998	0.340988632348779
"Schwerin_random_9_13"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	1.760888	0.931841333333333	0.414290091220622	0.517551242112711
"Schwerin_random_10_13"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	2.090839	1.28618272222222	0.416149727592105	0.870032994630117
"Schwerin_random_11_13"	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1.661239	0.800008944444444	0.466607349635798	0.333401594808646
"Schwerin_random_12_13"	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	2.322826	1.52790533333333	0.452620980675771	1.07528435265756
"Schwerin_random_13_13"	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1.216988	0.3285965	0.16508428356997	0.16351221643003
"Schwerin_random_14_13"	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1.435673	0.583348666666667	0.189309869405537	0.39403879726113
"Schwerin_random_15_13"	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1.856406	0.947723277777778	0.320963972189489	0.626759305588289
