"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Adelboden_increasing_14"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.965183	0.523827	-0.897669779534954	1.42149677953495
"Adelboden_decreasing_14"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.672937	1.63253541176471	0.175022344185445	1.45751306757926
"Adelboden_random_1_14"	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	2.299354	0.927465882352941	-0.0879905454994793	1.01545642785242
"Adelboden_random_2_14"	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	2.206045	1.16619447058824	0.573662508726012	0.592531961862223
"Adelboden_random_3_14"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0	0	1	3.044104	1.64302670588235	-0.473792714897315	2.11681942077967
"Adelboden_random_4_14"	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	2.029136	0.646108823529412	-0.381146206377822	1.02725502990723
"Adelboden_random_5_14"	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	2.496575	1.13285811764706	-0.730459109063772	1.86331722671083
"Adelboden_random_6_14"	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	2.016882	0.907637294117647	-0.396863358784626	1.30450065290227
"Adelboden_random_7_14"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	2.213077	1.12721411764706	0.316611109661591	0.810603007985468
"Adelboden_random_8_14"	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	2.00176	0.56822305882353	-0.0623854083134898	0.630608467137019
"Adelboden_random_9_14"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	3.066032	1.67875023529412	1.13999094587895	0.538759289415169
"Adelboden_random_10_14"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	3.180704	2.06247505882353	-0.422742045382897	2.48521710420643
"Adelboden_random_11_14"	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	2.518217	1.17368541176471	0.130600599414594	1.04308481235011
"Adelboden_random_12_14"	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	3.032647	1.506684	-0.70632930453536	2.21301330453536
"Adelboden_random_13_14"	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1.759326	0.711992294117647	-2.13876498393745	2.85075727805509
"Adelboden_random_14_14"	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1.992576	0.690454764705882	-0.413627003533322	1.1040817682392
"Adelboden_random_15_14"	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	2.341029	0.921839823529412	0.0864036267670446	0.835436196762367
"Adelboden_random_16_14"	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	2.688682	1.38059394117647	0.148402002500298	1.23219193867617
"Adelboden_random_17_14"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1.974249	0.654824294117647	0.532597104703201	0.122227189414446
"Adelboden_random_18_14"	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	2.961092	1.67239994117647	0.0884875977694286	1.58391234340704
"Adelboden_random_19_14"	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	2.204883	0.912824588235294	0.653618984952944	0.25920560328235
"Adelboden_random_20_14"	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	2.768581	1.45206805882353	-0.891028866726725	2.34309692555025
"Adelboden_random_21_14"	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	2.206678	1.33302717647059	-0.582227493202362	1.91525466967295
"Adelboden_random_22_14"	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.806989	0.686058117647059	-0.182448472128021	0.86850658977508
"Adelboden_random_23_14"	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1.844014	0.875585470588235	-0.13403829158655	1.00962376217478
"Adelboden_random_24_14"	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1.836	0.362573411764706	0.0960382715914759	0.26653514017323
"Adelboden_random_25_14"	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1.897232	0.632877764705883	-0.339916613716976	0.972794378422858
"Adelboden_random_26_14"	1	0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	2.204632	0.852190882352941	0.462736446727228	0.389454435625714
"Adelboden_random_27_14"	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	2.981777	1.61449241176471	-0.654236764970154	2.26872917673486
"Adelboden_random_28_14"	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	2.786521	1.74210605882353	0.286480654964897	1.45562540385863
"Adelboden_random_29_14"	1	0	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	2.713385	1.26685976470588	-0.277972778360794	1.54483254306668
"Adelboden_random_30_14"	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	3.101808	1.98645729411765	-0.53772943236944	2.52418672648709
