"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Schaffhausen_increasing_15"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.680568	0.6342900625	0.103995365556611	0.530294696943389
"Schaffhausen_decreasing_15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.27586	1.0896648125	0.718076620970584	0.371588191529417
"Schaffhausen_random_1_15"	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	2.512443	1.22569925	0.661051108966554	0.564648141033446
"Schaffhausen_random_2_15"	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	2.348559	1.0381561875	0.522894209272515	0.515261978227486
"Schaffhausen_random_3_15"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1.810132	0.769686625	0.322360509873407	0.447326115126593
"Schaffhausen_random_4_15"	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1.715157	0.7155816875	0.332423048462971	0.383158639037029
"Schaffhausen_random_5_15"	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.526217	0.4435905	0.150193671666631	0.293396828333369
"Schaffhausen_random_6_15"	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.677971	0.6286253125	0.299208306391485	0.329417006108515
"Schaffhausen_random_7_15"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	2.191605	1.0940735625	0.69218864123957	0.40188492126043
"Schaffhausen_random_8_15"	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1.501955	0.434948	0.186712563111702	0.248235436888298
"Schaffhausen_random_9_15"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	2.474159	1.3154969375	0.883606489813561	0.431890447686439
"Schaffhausen_random_10_15"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	2.504333	1.404397875	0.839558548604355	0.564839326395645
"Schaffhausen_random_11_15"	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	2.15839	0.90955	0.588695558168109	0.320854441831891
"Schaffhausen_random_12_15"	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1.50978	0.422647625	0.0117474466289699	0.41090017837103
"Schaffhausen_random_13_15"	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1.355745	0.2099664375	0.0430585927286368	0.166907844771363
"Schaffhausen_random_14_15"	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.681388	0.60019175	0.2303297101271	0.3698620398729
"Schaffhausen_random_15_15"	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1.99594	0.80021775	0.311934209140045	0.488283540859955
"Schaffhausen_random_16_15"	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	2.216995	1.0153265	0.591419959863489	0.423906540136511
"Schaffhausen_random_17_15"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	1.947053	1.052449375	0.722072538187777	0.330376836812223
"Schaffhausen_random_18_15"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	2.244955	1.1577136875	0.735101091719685	0.422612595780315
"Schaffhausen_random_19_15"	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	2.389864	1.4353149375	1.07461958883035	0.360695348669646
"Schaffhausen_random_20_15"	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	2.07922	0.847149625	0.540243951437263	0.306905673562737
"Schaffhausen_random_21_15"	1	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1.430336	0.5160199375	0.30249941505721	0.21352052244279
"Schaffhausen_random_22_15"	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.311213	0.3374616875	0.114863807427933	0.222597880072067
"Schaffhausen_random_23_15"	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1.419301	0.5386929375	0.313967692328681	0.224725245171319
"Schaffhausen_random_24_15"	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1.560882	0.396596125	0.0528367364605436	0.343759388539456
"Schaffhausen_random_25_15"	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1.886642	0.6782339375	0.23035449174016	0.44787944575984
"Schaffhausen_random_26_15"	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	2.156402	0.848381125	0.500106999397779	0.348274125602221
"Schaffhausen_random_27_15"	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	2.148935	0.7918976875	0.483517799070958	0.308379888429042
"Schaffhausen_random_28_15"	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1.965257	0.900566375	0.633245438170734	0.267320936829266
"Schaffhausen_random_29_15"	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	2.617732	1.4009058125	0.932882749027924	0.468023063472076
"Schaffhausen_random_30_15"	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1.969865	0.878248875	0.560165902312288	0.318082972687712
