"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Adelboden_increasing_16"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.959196	0.452885933333333	-0.693643700714915	1.14652963404825
"Adelboden_decreasing_16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.589785	1.56259213333333	0.727901261709835	0.834690871623499
"Adelboden_random_1_16"	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	2.017271	0.661275066666667	-0.674712644332895	1.33598771099956
"Adelboden_random_2_16"	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	2.154937	1.04633753333333	0.481807761399083	0.56452977193425
"Adelboden_random_3_16"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	2.623957	1.3376866	-0.629049018421444	1.96673561842144
"Adelboden_random_4_16"	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	2.026048	0.544237933333333	-0.564531557332492	1.10876949066583
"Adelboden_random_5_16"	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	2.484761	1.14131793333333	-0.642854129059708	1.78417206239304
"Adelboden_random_6_16"	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.843886	0.878852066666667	-0.11123062309144	0.990082689758107
"Adelboden_random_7_16"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	2.275822	1.08086186666667	0.102304734566394	0.978557132100273
"Adelboden_random_8_16"	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	2.580609	1.2735098	-0.612799628264607	1.88630942826461
"Adelboden_random_9_16"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	2.985986	1.4494178	0.921457273431663	0.527960526568337
"Adelboden_random_10_16"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	3.176048	2.01806826666667	-0.368235179073241	2.38630344573991
"Adelboden_random_11_16"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	2.561696	1.23967	0.57830031939765	0.66136968060235
"Adelboden_random_12_16"	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	2.501002	0.928277733333333	0.339861875279227	0.588415858054106
"Adelboden_random_13_16"	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	2.011952	1.001701	-2.79574011998578	3.79744111998578
"Adelboden_random_14_16"	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.962263	0.6556476	-0.673092851084372	1.32874045108437
"Adelboden_random_15_16"	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	2.284204	0.867537333333333	0.172145986931804	0.695391346401529
"Adelboden_random_16_16"	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	2.595763	1.282476	-0.0160806365546301	1.29855663655463
"Adelboden_random_17_16"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1.966699	0.701654533333333	0.592660267057311	0.108994266276022
"Adelboden_random_18_16"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	2.950238	1.5815876	0.00715646814335238	1.57443113185665
"Adelboden_random_19_16"	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	2.155871	0.859161666666667	0.636691634626468	0.222470032040199
"Adelboden_random_20_16"	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	2.793419	1.38617066666667	-0.912060896846222	2.29823156351289
"Adelboden_random_21_16"	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	2.051279	1.23571953333333	-0.553623531100141	1.78934306443347
"Adelboden_random_22_16"	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.841825	0.7114654	-0.144897037340391	0.856362437340392
"Adelboden_random_23_16"	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1.843951	0.865809	-0.177578864705797	1.0433878647058
"Adelboden_random_24_16"	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1.875567	0.552353266666667	0.319367466646802	0.232985800019865
"Adelboden_random_25_16"	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1.871548	0.792237533333333	-0.164351197097812	0.956588730431145
"Adelboden_random_26_16"	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	2.165401	0.824382133333333	0.469779423865558	0.354602709467775
"Adelboden_random_27_16"	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	2.619588	1.3805226	-1.01843551110174	2.39895811110174
"Adelboden_random_28_16"	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	2.731981	1.57439666666667	0.687080501399744	0.887316165266923
"Adelboden_random_29_16"	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	2.722371	1.3551142	-0.724089242752865	2.07920344275286
"Adelboden_random_30_16"	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	3.093804	1.91348413333333	0.647056440727517	1.26642769260582
