"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Schaffhausen_increasing_13"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1.697369	0.613041388888889	0.0173229334090516	0.595718455479837
"Schaffhausen_decreasing_13"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.154178	0.989521944444445	0.655507983845758	0.334013960598686
"Schaffhausen_random_1_13"	1	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	2.581911	1.39532066666667	0.818231789818716	0.577088876847951
"Schaffhausen_random_2_13"	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	2.31169	0.999086722222222	0.489326194250827	0.509760527971395
"Schaffhausen_random_3_13"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	2.629083	1.45149372222222	0.898354180727212	0.55313954149501
"Schaffhausen_random_4_13"	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1.710324	0.783301444444445	0.456423106890244	0.3268783375542
"Schaffhausen_random_5_13"	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.503562	0.396577888888889	0.084256610954741	0.312321277934148
"Schaffhausen_random_6_13"	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1.684643	0.6349795	0.303579759264673	0.331399740735327
"Schaffhausen_random_7_13"	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	2.076349	0.965616722222222	0.647605040825301	0.318011681396922
"Schaffhausen_random_8_13"	1	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1.595764	0.5949245	0.269488581666724	0.325435918333276
"Schaffhausen_random_9_13"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	2.213894	1.09583588888889	0.711528874776086	0.384307014112803
"Schaffhausen_random_10_13"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	2.530807	1.49302588888889	0.942630656540415	0.550395232348474
"Schaffhausen_random_11_13"	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	2.137634	0.970698388888889	0.647501005692227	0.323197383196662
