"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Sion_increasing_16"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.068233	0.999378571428571	-0.485835635948612	1.48521420737718
"Sion_decreasing_16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.585487	0.541653466666667	-0.0299450815857092	0.571598548252376
"Sion_random_1_16"	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0.693168	0.644476733333333	-0.0151296736508097	0.659606406984143
"Sion_random_2_16"	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	0.53155	0.527749714285714	-0.0253602565720469	0.553109970857761
"Sion_random_3_16"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0.914032	0.8353196	-0.0227489173493287	0.858068517349329
"Sion_random_4_16"	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1.023464	0.992173428571429	-0.176705564059164	1.16887899263059
"Sion_random_5_16"	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0.782082	0.724827533333333	-0.0101207243351821	0.734948257668516
"Sion_random_6_16"	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0.857468	0.791612666666667	-0.0055372101821418	0.797149876848808
"Sion_random_7_16"	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0.99329	0.959037642857143	-0.171850805546919	1.13088844840406
"Sion_random_8_16"	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1.094546	1.01231321428571	-0.399802215408381	1.4121154296941
"Sion_random_9_16"	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1.065225	1.01848164285714	-0.25713867674722	1.27562031960436
"Sion_random_10_16"	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0.907611	0.887611142857143	-0.0166303527996855	0.904241495656828
"Sion_random_11_16"	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1.035412	0.967371142857143	-0.26538789201629	1.23275903487343
"Sion_random_12_16"	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0.8415	0.827972142857143	-0.0424364550058669	0.87040859786301
"Sion_random_13_16"	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0.986289	0.936434571428572	-0.239035581621705	1.17547015305028
"Sion_random_14_16"	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.091585	0.945355933333333	-0.545182009417598	1.49053794275093
"Sion_random_15_16"	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1.070232	0.954245266666667	-0.310286908453687	1.26453217512035
"Sion_random_16_16"	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1.109497	0.961336666666667	-0.351556288136495	1.31289295480316
"Sion_random_17_16"	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0.749144	0.744638	0.0540885567748184	0.690549443225182
"Sion_random_18_16"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0.865714	0.798447	-0.0337938020217591	0.832240802021759
"Sion_random_19_16"	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1.068105	1.02034828571429	-0.286419097702141	1.30676738341643
"Sion_random_20_16"	0	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1.089841	0.943876066666667	-0.592540248710478	1.53641631537714
"Sion_random_21_16"	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	0.802667	0.7922615	-0.0025635423125105	0.79482504231251
"Sion_random_22_16"	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.032147	0.967918285714286	-0.262134561791809	1.2300528475061
"Sion_random_23_16"	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0.860361	0.847768357142857	0.0231426806301049	0.824625676512752
"Sion_random_24_16"	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0.845187	0.778081133333333	0.0222349322771818	0.755846201056151
"Sion_random_25_16"	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0.870242	0.802646466666667	-0.0787760147451473	0.881422481411814
"Sion_random_26_16"	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1.063975	1.01116657142857	-0.211441051741932	1.2226076231705
"Sion_random_27_16"	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0.952914	0.870611866666667	-0.0978206515834868	0.968432518250154
"Sion_random_28_16"	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0.983977	0.870307933333333	-0.154308199295861	1.02461613262919
"Sion_random_29_16"	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0.14782	0.147726642857143	-0.0014135111673571	0.1491401540245
"Sion_random_30_16"	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0.936622	0.908821571428571	-0.145312924717669	1.05413449614624
