"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Adelboden_increasing_17"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.938211	0.4870575	-0.546831569388357	1.03388906938836
"Adelboden_decreasing_17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.497933	1.50394192857143	0.810567710125479	0.693374218445949
"Adelboden_random_1_17"	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1.976441	0.547886071428571	-0.410323013789253	0.958209085217825
"Adelboden_random_2_17"	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	2.143439	0.957099	0.440683885105335	0.516415114894665
"Adelboden_random_3_17"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	2.867051	1.61773092857143	-0.79715521231861	2.41488614089004
"Adelboden_random_4_17"	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1.875507	0.502630428571429	-0.598622281655288	1.10125271022672
"Adelboden_random_5_17"	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	2.531282	1.18129035714286	-0.624849299153503	1.80613965629636
"Adelboden_random_6_17"	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.801713	0.857159714285714	0.121993458465846	0.735166255819869
"Adelboden_random_7_17"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	2.203739	0.925465928571429	-0.0656488352827172	0.991114763854146
"Adelboden_random_8_17"	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	2.596159	1.35099435714286	-0.412167427002664	1.76316178414552
"Adelboden_random_9_17"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	2.763892	1.28543142857143	0.876456482507757	0.408974946063672
"Adelboden_random_10_17"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	3.172893	2.03877314285714	-0.358824487083851	2.39759762994099
"Adelboden_random_11_17"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	2.550736	1.28768578571429	0.64246134491119	0.645224440803095
"Adelboden_random_12_17"	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	2.49763	0.814609642857143	0.178308148335313	0.636301494521829
"Adelboden_random_13_17"	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	2.048792	1.06457821428571	-2.17897399182077	3.24355220610649
"Adelboden_random_14_17"	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.908808	0.724996	-0.36294662718031	1.08794262718031
"Adelboden_random_15_17"	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	2.265816	0.750000214285714	0.0415223738682778	0.708477840417437
"Adelboden_random_16_17"	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	2.634366	1.31668442857143	0.168413702381197	1.14827072619023
"Adelboden_random_17_17"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1.971151	0.617787571428571	0.500683629850437	0.117103941578135
"Adelboden_random_18_17"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	2.541398	1.24284935714286	-0.54902209165475	1.79187144879761
"Adelboden_random_19_17"	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	2.193111	0.910352285714286	0.674468171732938	0.235884113981348
"Adelboden_random_20_17"	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	2.778964	1.31634678571429	-1.02674641748075	2.34309320319504
"Adelboden_random_21_17"	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	2.037074	1.23458185714286	-0.475489301734235	1.71007115887709
"Adelboden_random_22_17"	1	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.812994	0.770806928571429	0.126025217971807	0.644781710599622
"Adelboden_random_23_17"	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	2.219637	1.29711064285714	-1.98143524556217	3.27854588841931
"Adelboden_random_24_17"	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1.866057	0.629474142857143	0.312281916342793	0.317192226514349
"Adelboden_random_25_17"	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1.967748	0.936826857142857	-0.365871710608797	1.30269856775165
"Adelboden_random_26_17"	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	2.179623	0.896223285714286	0.551179148072427	0.345044137641859
"Adelboden_random_27_17"	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	2.613846	1.502409	-0.753360767399988	2.25576976739999
"Adelboden_random_28_17"	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	2.749279	1.618976	0.722007434088556	0.896968565911444
"Adelboden_random_29_17"	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	2.761006	1.29753314285714	-0.719829008980276	2.01736215183742
"Adelboden_random_30_17"	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	3.066818	1.98333571428571	0.782777070754854	1.20055864353086
