"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Bern_increasing_16"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.913817	0.255051066666667	-0.037856174593052	0.292907241259719
"Bern_decreasing_16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.727764	1.00169066666667	0.452651682744375	0.549038983922292
"Bern_random_1_16"	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	2.131229	0.353576866666667	-0.086078876442244	0.439655743108911
"Bern_random_2_16"	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	2.473159	0.832831933333334	0.389800785414241	0.443031147919093
"Bern_random_3_16"	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	2.350336	0.595907933333333	-0.0692363298420384	0.665144263175372
"Bern_random_4_16"	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	2.120635	0.371337266666667	0.0275137897432353	0.343823476923432
"Bern_random_5_16"	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1.840168	0.0315518	-0.658277081284839	0.689828881284839
"Bern_random_6_16"	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.889837	0.5441828	0.289504611547036	0.254678188452964
"Bern_random_7_16"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	2.525431	0.813078333333333	0.348770351260651	0.464307982072683
"Bern_random_8_16"	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1.921166	0.1289174	-0.755434799265295	0.884352199265295
"Bern_random_9_16"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	3.422201	1.464982	0.767538382086408	0.697443617913592
"Bern_random_10_16"	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	3.086083	1.54070786666667	0.827595283611972	0.713112583054695
"Bern_random_11_16"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	2.669914	0.9665472	0.492724343243929	0.473822856756071
"Bern_random_12_16"	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	2.524764	0.6206326	0.00927264815487789	0.611359951845122
"Bern_random_13_16"	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1.522101	0.0570891333333334	-0.183590161544525	0.240679294877858
"Bern_random_14_16"	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	2.025554	0.316035733333333	-0.0822214864974494	0.398257219830783
"Bern_random_15_16"	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	2.299873	0.684636533333333	-0.309985820071122	0.994622353404456
"Bern_random_16_16"	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	2.762389	1.00674833333333	0.0826357781676301	0.924112555165703
"Bern_random_17_16"	1	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	2.132372	0.483425333333333	0.299907849241974	0.18351748409136
