"assemblage"	"AVir"	"PMon"	"TBac"	"AAlb"	"PCem"	"LDec"	"BPen"	"QRob"	"PAbi"	"PSyl"	"PNig"	"AInc"	"UGla"	"TPla"	"AGlu"	"QPub"	"SAri"	"PTre"	"APla"	"TCor"	"SAlb"	"QPet"	"CAve"	"SAuc"	"FSyl"	"ACam"	"CSat"	"APse"	"FExc"	"CBet"	"productivity"	"DeltaY"	"Selection"	"Complementarity"
"Schaffhausen_increasing_18"	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.755401	0.686518307692308	0.184581161611128	0.50193714608118
"Schaffhausen_decreasing_18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2.184001	0.929051461538462	0.574382145473021	0.354669316065441
"Schaffhausen_random_1_18"	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1.928734	0.701251	0.239076483233416	0.462174516766584
"Schaffhausen_random_2_18"	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1.672389	0.322405615384615	-0.103321362102313	0.425726977486928
"Schaffhausen_random_3_18"	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1.483297	0.657349384615385	0.228456054242145	0.42889333037324
"Schaffhausen_random_4_18"	1	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1.724591	0.702032846153846	0.397481525470686	0.30455132068316
"Schaffhausen_random_5_18"	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1.54366	0.410574846153846	0.0763736376408089	0.334201208513037
"Schaffhausen_random_6_18"	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	1.672184	0.528010153846154	0.202800563659658	0.325209590186496
"Schaffhausen_random_7_18"	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	2.573743	1.36472669230769	0.827458891099197	0.537267801208496
"Schaffhausen_random_8_18"	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1.590314	0.588389923076923	0.366504193501621	0.221885729575302
"Schaffhausen_random_9_18"	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1.909035	0.739101230769231	0.321629606526038	0.417471624243193
"Schaffhausen_random_10_18"	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	2.483139	1.33696161538462	0.877471335784453	0.459490279600162
"Schaffhausen_random_11_18"	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	2.168785	0.952324461538462	0.617088966119313	0.335235495419149
"Schaffhausen_random_12_18"	1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1.721865	0.587123153846154	0.0599804329115206	0.527142720934633
"Schaffhausen_random_13_18"	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1.236247	0.224022	0.1333877381505	0.0906342618495002
"Schaffhausen_random_14_18"	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1.657625	0.628049307692308	0.303930600079324	0.324118707612984
"Schaffhausen_random_15_18"	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	2.029581	0.773944384615385	0.296462157120738	0.477482227494646
"Schaffhausen_random_16_18"	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	2.338773	0.999580692307692	0.515682627136519	0.483898065171173
"Schaffhausen_random_17_18"	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1.917393	0.977994923076923	0.469223257344954	0.508771665731969
"Schaffhausen_random_18_18"	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1.832351	0.836549538461538	0.468656062012078	0.36789347644946
"Schaffhausen_random_19_18"	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	2.43541	1.51556838461538	1.18592744024979	0.329640944365595
"Schaffhausen_random_20_18"	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	2.068122	0.779399076923077	0.423824352619212	0.355574724303864
"Schaffhausen_random_21_18"	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1.387841	0.456265384615385	0.337360198031829	0.118905186583555
"Schaffhausen_random_22_18"	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1.293394	0.420764153846154	0.234405988425323	0.186358165420831
"Schaffhausen_random_23_18"	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1.334717	0.440989846153846	0.265844014743372	0.175145831410474
"Schaffhausen_random_24_18"	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1.610089	0.601676230769231	0.347514310062493	0.254161920706738
"Schaffhausen_random_25_18"	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1.830037	0.623849	0.240482084820674	0.383366915179326
"Schaffhausen_random_26_18"	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	2.14378	0.893372923076923	0.547078851636459	0.346294071440465
"Schaffhausen_random_27_18"	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	2.173002	0.845516153846154	0.516631765225061	0.328884388621093
"Schaffhausen_random_28_18"	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1.946427	0.932949461538461	0.697445003249851	0.235504458288611
"Schaffhausen_random_29_18"	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1	2.689203	1.426056	0.876146546686578	0.549909453313422
"Schaffhausen_random_30_18"	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	2.56706	1.49749069230769	0.960724875302497	0.536765817005195
